subject,action,trial,label,rgb_path,depth_path
7,2,4,1,data\utd_mhad\RGB-part1\a2_s7_t4_color.avi,data\utd_mhad\Depth\a2_s7_t4_depth.mat
8,2,1,1,data\utd_mhad\RGB-part1\a2_s8_t1_color.avi,data\utd_mhad\Depth\a2_s8_t1_depth.mat
8,2,2,1,data\utd_mhad\RGB-part1\a2_s8_t2_color.avi,data\utd_mhad\Depth\a2_s8_t2_depth.mat
8,2,3,1,data\utd_mhad\RGB-part1\a2_s8_t3_color.avi,data\utd_mhad\Depth\a2_s8_t3_depth.mat
8,2,4,1,data\utd_mhad\RGB-part1\a2_s8_t4_color.avi,data\utd_mhad\Depth\a2_s8_t4_depth.mat
1,3,1,2,data\utd_mhad\RGB-part1\a3_s1_t1_color.avi,data\utd_mhad\Depth\a3_s1_t1_depth.mat
1,3,2,2,data\utd_mhad\RGB-part1\a3_s1_t2_color.avi,data\utd_mhad\Depth\a3_s1_t2_depth.mat
1,3,3,2,data\utd_mhad\RGB-part1\a3_s1_t3_color.avi,data\utd_mhad\Depth\a3_s1_t3_depth.mat
1,3,4,2,data\utd_mhad\RGB-part1\a3_s1_t4_color.avi,data\utd_mhad\Depth\a3_s1_t4_depth.mat
2,3,1,2,data\utd_mhad\RGB-part1\a3_s2_t1_color.avi,data\utd_mhad\Depth\a3_s2_t1_depth.mat
2,3,2,2,data\utd_mhad\RGB-part1\a3_s2_t2_color.avi,data\utd_mhad\Depth\a3_s2_t2_depth.mat
2,3,3,2,data\utd_mhad\RGB-part1\a3_s2_t3_color.avi,data\utd_mhad\Depth\a3_s2_t3_depth.mat
2,3,4,2,data\utd_mhad\RGB-part1\a3_s2_t4_color.avi,data\utd_mhad\Depth\a3_s2_t4_depth.mat
3,3,1,2,data\utd_mhad\RGB-part1\a3_s3_t1_color.avi,data\utd_mhad\Depth\a3_s3_t1_depth.mat
3,3,2,2,data\utd_mhad\RGB-part1\a3_s3_t2_color.avi,data\utd_mhad\Depth\a3_s3_t2_depth.mat
3,3,3,2,data\utd_mhad\RGB-part1\a3_s3_t3_color.avi,data\utd_mhad\Depth\a3_s3_t3_depth.mat
3,3,4,2,data\utd_mhad\RGB-part1\a3_s3_t4_color.avi,data\utd_mhad\Depth\a3_s3_t4_depth.mat
4,3,1,2,data\utd_mhad\RGB-part1\a3_s4_t1_color.avi,data\utd_mhad\Depth\a3_s4_t1_depth.mat
4,3,2,2,data\utd_mhad\RGB-part1\a3_s4_t2_color.avi,data\utd_mhad\Depth\a3_s4_t2_depth.mat
4,3,3,2,data\utd_mhad\RGB-part1\a3_s4_t3_color.avi,data\utd_mhad\Depth\a3_s4_t3_depth.mat
4,3,4,2,data\utd_mhad\RGB-part1\a3_s4_t4_color.avi,data\utd_mhad\Depth\a3_s4_t4_depth.mat
5,3,1,2,data\utd_mhad\RGB-part1\a3_s5_t1_color.avi,data\utd_mhad\Depth\a3_s5_t1_depth.mat
5,3,2,2,data\utd_mhad\RGB-part1\a3_s5_t2_color.avi,data\utd_mhad\Depth\a3_s5_t2_depth.mat
5,3,3,2,data\utd_mhad\RGB-part1\a3_s5_t3_color.avi,data\utd_mhad\Depth\a3_s5_t3_depth.mat
5,3,4,2,data\utd_mhad\RGB-part1\a3_s5_t4_color.avi,data\utd_mhad\Depth\a3_s5_t4_depth.mat
6,3,1,2,data\utd_mhad\RGB-part1\a3_s6_t1_color.avi,data\utd_mhad\Depth\a3_s6_t1_depth.mat
6,3,2,2,data\utd_mhad\RGB-part1\a3_s6_t2_color.avi,data\utd_mhad\Depth\a3_s6_t2_depth.mat
6,3,3,2,data\utd_mhad\RGB-part1\a3_s6_t3_color.avi,data\utd_mhad\Depth\a3_s6_t3_depth.mat
6,3,4,2,data\utd_mhad\RGB-part1\a3_s6_t4_color.avi,data\utd_mhad\Depth\a3_s6_t4_depth.mat
7,3,1,2,data\utd_mhad\RGB-part1\a3_s7_t1_color.avi,data\utd_mhad\Depth\a3_s7_t1_depth.mat
7,3,2,2,data\utd_mhad\RGB-part1\a3_s7_t2_color.avi,data\utd_mhad\Depth\a3_s7_t2_depth.mat
7,3,3,2,data\utd_mhad\RGB-part1\a3_s7_t3_color.avi,data\utd_mhad\Depth\a3_s7_t3_depth.mat
7,3,4,2,data\utd_mhad\RGB-part1\a3_s7_t4_color.avi,data\utd_mhad\Depth\a3_s7_t4_depth.mat
8,3,1,2,data\utd_mhad\RGB-part1\a3_s8_t1_color.avi,data\utd_mhad\Depth\a3_s8_t1_depth.mat
8,3,2,2,data\utd_mhad\RGB-part1\a3_s8_t2_color.avi,data\utd_mhad\Depth\a3_s8_t2_depth.mat
8,3,3,2,data\utd_mhad\RGB-part1\a3_s8_t3_color.avi,data\utd_mhad\Depth\a3_s8_t3_depth.mat
8,3,4,2,data\utd_mhad\RGB-part1\a3_s8_t4_color.avi,data\utd_mhad\Depth\a3_s8_t4_depth.mat
1,4,1,3,data\utd_mhad\RGB-part1\a4_s1_t1_color.avi,data\utd_mhad\Depth\a4_s1_t1_depth.mat
1,4,2,3,data\utd_mhad\RGB-part1\a4_s1_t2_color.avi,data\utd_mhad\Depth\a4_s1_t2_depth.mat
1,4,3,3,data\utd_mhad\RGB-part1\a4_s1_t3_color.avi,data\utd_mhad\Depth\a4_s1_t3_depth.mat
1,4,4,3,data\utd_mhad\RGB-part1\a4_s1_t4_color.avi,data\utd_mhad\Depth\a4_s1_t4_depth.mat
2,4,1,3,data\utd_mhad\RGB-part1\a4_s2_t1_color.avi,data\utd_mhad\Depth\a4_s2_t1_depth.mat
2,4,2,3,data\utd_mhad\RGB-part1\a4_s2_t2_color.avi,data\utd_mhad\Depth\a4_s2_t2_depth.mat
2,4,3,3,data\utd_mhad\RGB-part1\a4_s2_t3_color.avi,data\utd_mhad\Depth\a4_s2_t3_depth.mat
2,4,4,3,data\utd_mhad\RGB-part1\a4_s2_t4_color.avi,data\utd_mhad\Depth\a4_s2_t4_depth.mat
3,4,1,3,data\utd_mhad\RGB-part1\a4_s3_t1_color.avi,data\utd_mhad\Depth\a4_s3_t1_depth.mat
3,4,2,3,data\utd_mhad\RGB-part1\a4_s3_t2_color.avi,data\utd_mhad\Depth\a4_s3_t2_depth.mat
3,4,3,3,data\utd_mhad\RGB-part1\a4_s3_t3_color.avi,data\utd_mhad\Depth\a4_s3_t3_depth.mat
3,4,4,3,data\utd_mhad\RGB-part1\a4_s3_t4_color.avi,data\utd_mhad\Depth\a4_s3_t4_depth.mat
4,4,1,3,data\utd_mhad\RGB-part1\a4_s4_t1_color.avi,data\utd_mhad\Depth\a4_s4_t1_depth.mat
4,4,2,3,data\utd_mhad\RGB-part1\a4_s4_t2_color.avi,data\utd_mhad\Depth\a4_s4_t2_depth.mat
4,4,3,3,data\utd_mhad\RGB-part1\a4_s4_t3_color.avi,data\utd_mhad\Depth\a4_s4_t3_depth.mat
4,4,4,3,data\utd_mhad\RGB-part1\a4_s4_t4_color.avi,data\utd_mhad\Depth\a4_s4_t4_depth.mat
5,4,1,3,data\utd_mhad\RGB-part1\a4_s5_t1_color.avi,data\utd_mhad\Depth\a4_s5_t1_depth.mat
5,4,2,3,data\utd_mhad\RGB-part1\a4_s5_t2_color.avi,data\utd_mhad\Depth\a4_s5_t2_depth.mat
5,4,3,3,data\utd_mhad\RGB-part1\a4_s5_t3_color.avi,data\utd_mhad\Depth\a4_s5_t3_depth.mat
5,4,4,3,data\utd_mhad\RGB-part1\a4_s5_t4_color.avi,data\utd_mhad\Depth\a4_s5_t4_depth.mat
6,4,1,3,data\utd_mhad\RGB-part1\a4_s6_t1_color.avi,data\utd_mhad\Depth\a4_s6_t1_depth.mat
6,4,2,3,data\utd_mhad\RGB-part1\a4_s6_t2_color.avi,data\utd_mhad\Depth\a4_s6_t2_depth.mat
6,4,3,3,data\utd_mhad\RGB-part1\a4_s6_t3_color.avi,data\utd_mhad\Depth\a4_s6_t3_depth.mat
6,4,4,3,data\utd_mhad\RGB-part1\a4_s6_t4_color.avi,data\utd_mhad\Depth\a4_s6_t4_depth.mat
7,4,1,3,data\utd_mhad\RGB-part1\a4_s7_t1_color.avi,data\utd_mhad\Depth\a4_s7_t1_depth.mat
7,4,2,3,data\utd_mhad\RGB-part1\a4_s7_t2_color.avi,data\utd_mhad\Depth\a4_s7_t2_depth.mat
7,4,3,3,data\utd_mhad\RGB-part1\a4_s7_t3_color.avi,data\utd_mhad\Depth\a4_s7_t3_depth.mat
7,4,4,3,data\utd_mhad\RGB-part1\a4_s7_t4_color.avi,data\utd_mhad\Depth\a4_s7_t4_depth.mat
8,4,1,3,data\utd_mhad\RGB-part1\a4_s8_t1_color.avi,data\utd_mhad\Depth\a4_s8_t1_depth.mat
8,4,2,3,data\utd_mhad\RGB-part1\a4_s8_t2_color.avi,data\utd_mhad\Depth\a4_s8_t2_depth.mat
8,4,3,3,data\utd_mhad\RGB-part1\a4_s8_t3_color.avi,data\utd_mhad\Depth\a4_s8_t3_depth.mat
8,4,4,3,data\utd_mhad\RGB-part1\a4_s8_t4_color.avi,data\utd_mhad\Depth\a4_s8_t4_depth.mat
1,5,1,4,data\utd_mhad\RGB-part1\a5_s1_t1_color.avi,data\utd_mhad\Depth\a5_s1_t1_depth.mat
1,5,2,4,data\utd_mhad\RGB-part1\a5_s1_t2_color.avi,data\utd_mhad\Depth\a5_s1_t2_depth.mat
1,5,3,4,data\utd_mhad\RGB-part1\a5_s1_t3_color.avi,data\utd_mhad\Depth\a5_s1_t3_depth.mat
1,5,4,4,data\utd_mhad\RGB-part1\a5_s1_t4_color.avi,data\utd_mhad\Depth\a5_s1_t4_depth.mat
2,5,1,4,data\utd_mhad\RGB-part1\a5_s2_t1_color.avi,data\utd_mhad\Depth\a5_s2_t1_depth.mat
2,5,2,4,data\utd_mhad\RGB-part1\a5_s2_t2_color.avi,data\utd_mhad\Depth\a5_s2_t2_depth.mat
2,5,3,4,data\utd_mhad\RGB-part1\a5_s2_t3_color.avi,data\utd_mhad\Depth\a5_s2_t3_depth.mat
2,5,4,4,data\utd_mhad\RGB-part1\a5_s2_t4_color.avi,data\utd_mhad\Depth\a5_s2_t4_depth.mat
3,5,1,4,data\utd_mhad\RGB-part1\a5_s3_t1_color.avi,data\utd_mhad\Depth\a5_s3_t1_depth.mat
3,5,2,4,data\utd_mhad\RGB-part1\a5_s3_t2_color.avi,data\utd_mhad\Depth\a5_s3_t2_depth.mat
3,5,3,4,data\utd_mhad\RGB-part1\a5_s3_t3_color.avi,data\utd_mhad\Depth\a5_s3_t3_depth.mat
3,5,4,4,data\utd_mhad\RGB-part1\a5_s3_t4_color.avi,data\utd_mhad\Depth\a5_s3_t4_depth.mat
4,5,1,4,data\utd_mhad\RGB-part1\a5_s4_t1_color.avi,data\utd_mhad\Depth\a5_s4_t1_depth.mat
4,5,2,4,data\utd_mhad\RGB-part1\a5_s4_t2_color.avi,data\utd_mhad\Depth\a5_s4_t2_depth.mat
4,5,3,4,data\utd_mhad\RGB-part1\a5_s4_t3_color.avi,data\utd_mhad\Depth\a5_s4_t3_depth.mat
4,5,4,4,data\utd_mhad\RGB-part1\a5_s4_t4_color.avi,data\utd_mhad\Depth\a5_s4_t4_depth.mat
5,5,1,4,data\utd_mhad\RGB-part1\a5_s5_t1_color.avi,data\utd_mhad\Depth\a5_s5_t1_depth.mat
5,5,2,4,data\utd_mhad\RGB-part1\a5_s5_t2_color.avi,data\utd_mhad\Depth\a5_s5_t2_depth.mat
5,5,3,4,data\utd_mhad\RGB-part1\a5_s5_t3_color.avi,data\utd_mhad\Depth\a5_s5_t3_depth.mat
5,5,4,4,data\utd_mhad\RGB-part1\a5_s5_t4_color.avi,data\utd_mhad\Depth\a5_s5_t4_depth.mat
6,5,1,4,data\utd_mhad\RGB-part1\a5_s6_t1_color.avi,data\utd_mhad\Depth\a5_s6_t1_depth.mat
6,5,2,4,data\utd_mhad\RGB-part1\a5_s6_t2_color.avi,data\utd_mhad\Depth\a5_s6_t2_depth.mat
6,5,3,4,data\utd_mhad\RGB-part1\a5_s6_t3_color.avi,data\utd_mhad\Depth\a5_s6_t3_depth.mat
6,5,4,4,data\utd_mhad\RGB-part1\a5_s6_t4_color.avi,data\utd_mhad\Depth\a5_s6_t4_depth.mat
7,5,1,4,data\utd_mhad\RGB-part1\a5_s7_t1_color.avi,data\utd_mhad\Depth\a5_s7_t1_depth.mat
7,5,2,4,data\utd_mhad\RGB-part1\a5_s7_t2_color.avi,data\utd_mhad\Depth\a5_s7_t2_depth.mat
7,5,3,4,data\utd_mhad\RGB-part1\a5_s7_t3_color.avi,data\utd_mhad\Depth\a5_s7_t3_depth.mat
7,5,4,4,data\utd_mhad\RGB-part1\a5_s7_t4_color.avi,data\utd_mhad\Depth\a5_s7_t4_depth.mat
8,5,1,4,data\utd_mhad\RGB-part1\a5_s8_t1_color.avi,data\utd_mhad\Depth\a5_s8_t1_depth.mat
8,5,2,4,data\utd_mhad\RGB-part1\a5_s8_t2_color.avi,data\utd_mhad\Depth\a5_s8_t2_depth.mat
8,5,3,4,data\utd_mhad\RGB-part1\a5_s8_t3_color.avi,data\utd_mhad\Depth\a5_s8_t3_depth.mat
8,5,4,4,data\utd_mhad\RGB-part1\a5_s8_t4_color.avi,data\utd_mhad\Depth\a5_s8_t4_depth.mat
1,6,1,5,data\utd_mhad\RGB-part2\a6_s1_t1_color.avi,data\utd_mhad\Depth\a6_s1_t1_depth.mat
1,6,2,5,data\utd_mhad\RGB-part2\a6_s1_t2_color.avi,data\utd_mhad\Depth\a6_s1_t2_depth.mat
1,6,3,5,data\utd_mhad\RGB-part2\a6_s1_t3_color.avi,data\utd_mhad\Depth\a6_s1_t3_depth.mat
1,6,4,5,data\utd_mhad\RGB-part2\a6_s1_t4_color.avi,data\utd_mhad\Depth\a6_s1_t4_depth.mat
2,6,1,5,data\utd_mhad\RGB-part2\a6_s2_t1_color.avi,data\utd_mhad\Depth\a6_s2_t1_depth.mat
2,6,2,5,data\utd_mhad\RGB-part2\a6_s2_t2_color.avi,data\utd_mhad\Depth\a6_s2_t2_depth.mat
2,6,3,5,data\utd_mhad\RGB-part2\a6_s2_t3_color.avi,data\utd_mhad\Depth\a6_s2_t3_depth.mat
2,6,4,5,data\utd_mhad\RGB-part2\a6_s2_t4_color.avi,data\utd_mhad\Depth\a6_s2_t4_depth.mat
3,6,1,5,data\utd_mhad\RGB-part2\a6_s3_t1_color.avi,data\utd_mhad\Depth\a6_s3_t1_depth.mat
3,6,2,5,data\utd_mhad\RGB-part2\a6_s3_t2_color.avi,data\utd_mhad\Depth\a6_s3_t2_depth.mat
3,6,3,5,data\utd_mhad\RGB-part2\a6_s3_t3_color.avi,data\utd_mhad\Depth\a6_s3_t3_depth.mat
3,6,4,5,data\utd_mhad\RGB-part2\a6_s3_t4_color.avi,data\utd_mhad\Depth\a6_s3_t4_depth.mat
4,6,1,5,data\utd_mhad\RGB-part2\a6_s4_t1_color.avi,data\utd_mhad\Depth\a6_s4_t1_depth.mat
4,6,2,5,data\utd_mhad\RGB-part2\a6_s4_t2_color.avi,data\utd_mhad\Depth\a6_s4_t2_depth.mat
4,6,3,5,data\utd_mhad\RGB-part2\a6_s4_t3_color.avi,data\utd_mhad\Depth\a6_s4_t3_depth.mat
4,6,4,5,data\utd_mhad\RGB-part2\a6_s4_t4_color.avi,data\utd_mhad\Depth\a6_s4_t4_depth.mat
5,6,1,5,data\utd_mhad\RGB-part2\a6_s5_t1_color.avi,data\utd_mhad\Depth\a6_s5_t1_depth.mat
5,6,2,5,data\utd_mhad\RGB-part2\a6_s5_t2_color.avi,data\utd_mhad\Depth\a6_s5_t2_depth.mat
5,6,3,5,data\utd_mhad\RGB-part2\a6_s5_t3_color.avi,data\utd_mhad\Depth\a6_s5_t3_depth.mat
5,6,4,5,data\utd_mhad\RGB-part2\a6_s5_t4_color.avi,data\utd_mhad\Depth\a6_s5_t4_depth.mat
6,6,1,5,data\utd_mhad\RGB-part2\a6_s6_t1_color.avi,data\utd_mhad\Depth\a6_s6_t1_depth.mat
6,6,2,5,data\utd_mhad\RGB-part2\a6_s6_t2_color.avi,data\utd_mhad\Depth\a6_s6_t2_depth.mat
6,6,3,5,data\utd_mhad\RGB-part2\a6_s6_t3_color.avi,data\utd_mhad\Depth\a6_s6_t3_depth.mat
6,6,4,5,data\utd_mhad\RGB-part2\a6_s6_t4_color.avi,data\utd_mhad\Depth\a6_s6_t4_depth.mat
7,6,1,5,data\utd_mhad\RGB-part2\a6_s7_t1_color.avi,data\utd_mhad\Depth\a6_s7_t1_depth.mat
7,6,2,5,data\utd_mhad\RGB-part2\a6_s7_t2_color.avi,data\utd_mhad\Depth\a6_s7_t2_depth.mat
7,6,3,5,data\utd_mhad\RGB-part2\a6_s7_t3_color.avi,data\utd_mhad\Depth\a6_s7_t3_depth.mat
7,6,4,5,data\utd_mhad\RGB-part2\a6_s7_t4_color.avi,data\utd_mhad\Depth\a6_s7_t4_depth.mat
8,6,1,5,data\utd_mhad\RGB-part2\a6_s8_t1_color.avi,data\utd_mhad\Depth\a6_s8_t1_depth.mat
8,6,2,5,data\utd_mhad\RGB-part2\a6_s8_t2_color.avi,data\utd_mhad\Depth\a6_s8_t2_depth.mat
8,6,3,5,data\utd_mhad\RGB-part2\a6_s8_t3_color.avi,data\utd_mhad\Depth\a6_s8_t3_depth.mat
8,6,4,5,data\utd_mhad\RGB-part2\a6_s8_t4_color.avi,data\utd_mhad\Depth\a6_s8_t4_depth.mat
1,7,1,6,data\utd_mhad\RGB-part2\a7_s1_t1_color.avi,data\utd_mhad\Depth\a7_s1_t1_depth.mat
1,7,2,6,data\utd_mhad\RGB-part2\a7_s1_t2_color.avi,data\utd_mhad\Depth\a7_s1_t2_depth.mat
1,7,3,6,data\utd_mhad\RGB-part2\a7_s1_t3_color.avi,data\utd_mhad\Depth\a7_s1_t3_depth.mat
1,7,4,6,data\utd_mhad\RGB-part2\a7_s1_t4_color.avi,data\utd_mhad\Depth\a7_s1_t4_depth.mat
2,7,1,6,data\utd_mhad\RGB-part2\a7_s2_t1_color.avi,data\utd_mhad\Depth\a7_s2_t1_depth.mat
2,7,2,6,data\utd_mhad\RGB-part2\a7_s2_t2_color.avi,data\utd_mhad\Depth\a7_s2_t2_depth.mat
2,7,3,6,data\utd_mhad\RGB-part2\a7_s2_t3_color.avi,data\utd_mhad\Depth\a7_s2_t3_depth.mat
2,7,4,6,data\utd_mhad\RGB-part2\a7_s2_t4_color.avi,data\utd_mhad\Depth\a7_s2_t4_depth.mat
3,7,1,6,data\utd_mhad\RGB-part2\a7_s3_t1_color.avi,data\utd_mhad\Depth\a7_s3_t1_depth.mat
3,7,2,6,data\utd_mhad\RGB-part2\a7_s3_t2_color.avi,data\utd_mhad\Depth\a7_s3_t2_depth.mat
3,7,3,6,data\utd_mhad\RGB-part2\a7_s3_t3_color.avi,data\utd_mhad\Depth\a7_s3_t3_depth.mat
3,7,4,6,data\utd_mhad\RGB-part2\a7_s3_t4_color.avi,data\utd_mhad\Depth\a7_s3_t4_depth.mat
4,7,1,6,data\utd_mhad\RGB-part2\a7_s4_t1_color.avi,data\utd_mhad\Depth\a7_s4_t1_depth.mat
4,7,2,6,data\utd_mhad\RGB-part2\a7_s4_t2_color.avi,data\utd_mhad\Depth\a7_s4_t2_depth.mat
4,7,3,6,data\utd_mhad\RGB-part2\a7_s4_t3_color.avi,data\utd_mhad\Depth\a7_s4_t3_depth.mat
4,7,4,6,data\utd_mhad\RGB-part2\a7_s4_t4_color.avi,data\utd_mhad\Depth\a7_s4_t4_depth.mat
5,7,1,6,data\utd_mhad\RGB-part2\a7_s5_t1_color.avi,data\utd_mhad\Depth\a7_s5_t1_depth.mat
5,7,2,6,data\utd_mhad\RGB-part2\a7_s5_t2_color.avi,data\utd_mhad\Depth\a7_s5_t2_depth.mat
5,7,3,6,data\utd_mhad\RGB-part2\a7_s5_t3_color.avi,data\utd_mhad\Depth\a7_s5_t3_depth.mat
5,7,4,6,data\utd_mhad\RGB-part2\a7_s5_t4_color.avi,data\utd_mhad\Depth\a7_s5_t4_depth.mat
6,7,1,6,data\utd_mhad\RGB-part2\a7_s6_t1_color.avi,data\utd_mhad\Depth\a7_s6_t1_depth.mat
6,7,2,6,data\utd_mhad\RGB-part2\a7_s6_t2_color.avi,data\utd_mhad\Depth\a7_s6_t2_depth.mat
6,7,3,6,data\utd_mhad\RGB-part2\a7_s6_t3_color.avi,data\utd_mhad\Depth\a7_s6_t3_depth.mat
6,7,4,6,data\utd_mhad\RGB-part2\a7_s6_t4_color.avi,data\utd_mhad\Depth\a7_s6_t4_depth.mat
7,7,1,6,data\utd_mhad\RGB-part2\a7_s7_t1_color.avi,data\utd_mhad\Depth\a7_s7_t1_depth.mat
7,7,2,6,data\utd_mhad\RGB-part2\a7_s7_t2_color.avi,data\utd_mhad\Depth\a7_s7_t2_depth.mat
7,7,3,6,data\utd_mhad\RGB-part2\a7_s7_t3_color.avi,data\utd_mhad\Depth\a7_s7_t3_depth.mat
7,7,4,6,data\utd_mhad\RGB-part2\a7_s7_t4_color.avi,data\utd_mhad\Depth\a7_s7_t4_depth.mat
8,7,1,6,data\utd_mhad\RGB-part2\a7_s8_t1_color.avi,data\utd_mhad\Depth\a7_s8_t1_depth.mat
8,7,2,6,data\utd_mhad\RGB-part2\a7_s8_t2_color.avi,data\utd_mhad\Depth\a7_s8_t2_depth.mat
8,7,3,6,data\utd_mhad\RGB-part2\a7_s8_t3_color.avi,data\utd_mhad\Depth\a7_s8_t3_depth.mat
8,7,4,6,data\utd_mhad\RGB-part2\a7_s8_t4_color.avi,data\utd_mhad\Depth\a7_s8_t4_depth.mat
1,8,1,7,data\utd_mhad\RGB-part2\a8_s1_t1_color.avi,data\utd_mhad\Depth\a8_s1_t1_depth.mat
1,8,2,7,data\utd_mhad\RGB-part2\a8_s1_t2_color.avi,data\utd_mhad\Depth\a8_s1_t2_depth.mat
1,8,3,7,data\utd_mhad\RGB-part2\a8_s1_t3_color.avi,data\utd_mhad\Depth\a8_s1_t3_depth.mat
2,8,1,7,data\utd_mhad\RGB-part2\a8_s2_t1_color.avi,data\utd_mhad\Depth\a8_s2_t1_depth.mat
2,8,2,7,data\utd_mhad\RGB-part2\a8_s2_t2_color.avi,data\utd_mhad\Depth\a8_s2_t2_depth.mat
2,8,3,7,data\utd_mhad\RGB-part2\a8_s2_t3_color.avi,data\utd_mhad\Depth\a8_s2_t3_depth.mat
2,8,4,7,data\utd_mhad\RGB-part2\a8_s2_t4_color.avi,data\utd_mhad\Depth\a8_s2_t4_depth.mat
3,8,1,7,data\utd_mhad\RGB-part2\a8_s3_t1_color.avi,data\utd_mhad\Depth\a8_s3_t1_depth.mat
3,8,2,7,data\utd_mhad\RGB-part2\a8_s3_t2_color.avi,data\utd_mhad\Depth\a8_s3_t2_depth.mat
3,8,3,7,data\utd_mhad\RGB-part2\a8_s3_t3_color.avi,data\utd_mhad\Depth\a8_s3_t3_depth.mat
3,8,4,7,data\utd_mhad\RGB-part2\a8_s3_t4_color.avi,data\utd_mhad\Depth\a8_s3_t4_depth.mat
4,8,1,7,data\utd_mhad\RGB-part2\a8_s4_t1_color.avi,data\utd_mhad\Depth\a8_s4_t1_depth.mat
4,8,2,7,data\utd_mhad\RGB-part2\a8_s4_t2_color.avi,data\utd_mhad\Depth\a8_s4_t2_depth.mat
4,8,3,7,data\utd_mhad\RGB-part2\a8_s4_t3_color.avi,data\utd_mhad\Depth\a8_s4_t3_depth.mat
4,8,4,7,data\utd_mhad\RGB-part2\a8_s4_t4_color.avi,data\utd_mhad\Depth\a8_s4_t4_depth.mat
5,8,1,7,data\utd_mhad\RGB-part2\a8_s5_t1_color.avi,data\utd_mhad\Depth\a8_s5_t1_depth.mat
5,8,2,7,data\utd_mhad\RGB-part2\a8_s5_t2_color.avi,data\utd_mhad\Depth\a8_s5_t2_depth.mat
5,8,3,7,data\utd_mhad\RGB-part2\a8_s5_t3_color.avi,data\utd_mhad\Depth\a8_s5_t3_depth.mat
5,8,4,7,data\utd_mhad\RGB-part2\a8_s5_t4_color.avi,data\utd_mhad\Depth\a8_s5_t4_depth.mat
6,8,1,7,data\utd_mhad\RGB-part2\a8_s6_t1_color.avi,data\utd_mhad\Depth\a8_s6_t1_depth.mat
6,8,2,7,data\utd_mhad\RGB-part2\a8_s6_t2_color.avi,data\utd_mhad\Depth\a8_s6_t2_depth.mat
6,8,3,7,data\utd_mhad\RGB-part2\a8_s6_t3_color.avi,data\utd_mhad\Depth\a8_s6_t3_depth.mat
6,8,4,7,data\utd_mhad\RGB-part2\a8_s6_t4_color.avi,data\utd_mhad\Depth\a8_s6_t4_depth.mat
7,8,1,7,data\utd_mhad\RGB-part2\a8_s7_t1_color.avi,data\utd_mhad\Depth\a8_s7_t1_depth.mat
7,8,2,7,data\utd_mhad\RGB-part2\a8_s7_t2_color.avi,data\utd_mhad\Depth\a8_s7_t2_depth.mat
7,8,3,7,data\utd_mhad\RGB-part2\a8_s7_t3_color.avi,data\utd_mhad\Depth\a8_s7_t3_depth.mat
7,8,4,7,data\utd_mhad\RGB-part2\a8_s7_t4_color.avi,data\utd_mhad\Depth\a8_s7_t4_depth.mat
8,8,1,7,data\utd_mhad\RGB-part2\a8_s8_t1_color.avi,data\utd_mhad\Depth\a8_s8_t1_depth.mat
8,8,2,7,data\utd_mhad\RGB-part2\a8_s8_t2_color.avi,data\utd_mhad\Depth\a8_s8_t2_depth.mat
8,8,3,7,data\utd_mhad\RGB-part2\a8_s8_t3_color.avi,data\utd_mhad\Depth\a8_s8_t3_depth.mat
8,8,4,7,data\utd_mhad\RGB-part2\a8_s8_t4_color.avi,data\utd_mhad\Depth\a8_s8_t4_depth.mat
1,9,1,8,data\utd_mhad\RGB-part2\a9_s1_t1_color.avi,data\utd_mhad\Depth\a9_s1_t1_depth.mat
1,9,2,8,data\utd_mhad\RGB-part2\a9_s1_t2_color.avi,data\utd_mhad\Depth\a9_s1_t2_depth.mat
1,9,3,8,data\utd_mhad\RGB-part2\a9_s1_t3_color.avi,data\utd_mhad\Depth\a9_s1_t3_depth.mat
1,9,4,8,data\utd_mhad\RGB-part2\a9_s1_t4_color.avi,data\utd_mhad\Depth\a9_s1_t4_depth.mat
2,9,1,8,data\utd_mhad\RGB-part2\a9_s2_t1_color.avi,data\utd_mhad\Depth\a9_s2_t1_depth.mat
2,9,2,8,data\utd_mhad\RGB-part2\a9_s2_t2_color.avi,data\utd_mhad\Depth\a9_s2_t2_depth.mat
2,9,3,8,data\utd_mhad\RGB-part2\a9_s2_t3_color.avi,data\utd_mhad\Depth\a9_s2_t3_depth.mat
2,9,4,8,data\utd_mhad\RGB-part2\a9_s2_t4_color.avi,data\utd_mhad\Depth\a9_s2_t4_depth.mat
3,9,1,8,data\utd_mhad\RGB-part2\a9_s3_t1_color.avi,data\utd_mhad\Depth\a9_s3_t1_depth.mat
3,9,2,8,data\utd_mhad\RGB-part2\a9_s3_t2_color.avi,data\utd_mhad\Depth\a9_s3_t2_depth.mat
3,9,3,8,data\utd_mhad\RGB-part2\a9_s3_t3_color.avi,data\utd_mhad\Depth\a9_s3_t3_depth.mat
3,9,4,8,data\utd_mhad\RGB-part2\a9_s3_t4_color.avi,data\utd_mhad\Depth\a9_s3_t4_depth.mat
4,9,1,8,data\utd_mhad\RGB-part2\a9_s4_t1_color.avi,data\utd_mhad\Depth\a9_s4_t1_depth.mat
4,9,2,8,data\utd_mhad\RGB-part2\a9_s4_t2_color.avi,data\utd_mhad\Depth\a9_s4_t2_depth.mat
4,9,3,8,data\utd_mhad\RGB-part2\a9_s4_t3_color.avi,data\utd_mhad\Depth\a9_s4_t3_depth.mat
